id	trait	prot_name	chromosome_name	transcription_start_site	file
SeqId_3466_8	P17612	PRKACA	19	14098465	SeqId_3466_8
SeqId_3470_1	P16581	SELE	1	169732718	SeqId_3470_1
SeqId_3471_49	O75716	STK16	2	219245455	SeqId_3471_49
SeqId_3472_40	O15392	BIRC5	17	78214186	SeqId_3472_40
SeqId_3473_78	P40238	MPL	1	43337818	SeqId_3473_78
SeqId_3474_19	P07996	THBS1	15	39581079	SeqId_3474_19
SeqId_3477_63	P04629	NTRK1	1	156815640	SeqId_3477_63
SeqId_3480_7	P51452	DUSP3	17	43774768	SeqId_3480_7
SeqId_3481_87	Q9NQW7	XPNPEP1	10	109871032	SeqId_3481_87
SeqId_3484_60	P01019	AGT	1	230714122	SeqId_3484_60
SeqId_3485_28	P61769	B2M	15	44711487	SeqId_3485_28
SeqId_3486_58	P05230	FGF1	5	142621342	SeqId_3486_58
SeqId_3487_32	O43927	CXCL13	4	77511753	SeqId_3487_32
SeqId_3488_64	P04040	CAT	11	34438934	SeqId_3488_64
SeqId_3489_9	P26441	CNTF	11	58622665	SeqId_3489_9
SeqId_3494_71	O60258	FGF17	8	22042398	SeqId_3494_71
SeqId_3495_15	P80162	CXCL6	4	73836640	SeqId_3495_15
SeqId_3497_13	P01563	IFNA2	9	21385398	SeqId_3497_13
SeqId_3499_77	Q9UHF5	IL17B	5	149374342	SeqId_3499_77
SeqId_3504_58	P81172	HAMP	19	35280716	SeqId_3504_58
SeqId_3508_78	O00626	CCL22	16	57358783	SeqId_3508_78
SeqId_3516_60	P48061	CXCL12	10	44385043	SeqId_3516_60
SeqId_3518_54	Q96IY4	CPB2	13	46105028	SeqId_3518_54
SeqId_3519_3	Q92583	CCL17	16	57404767	SeqId_3519_3
SeqId_3520_58	P10600	TGFB3	14	75960957	SeqId_3520_58
SeqId_3522_57	P01282	VIP	6	152750797	SeqId_3522_57
SeqId_3535_84	O94907	DKK1	10	52314281	SeqId_3535_84
SeqId_3538_26	P20711	DDC	7	50459684	SeqId_3538_26
SeqId_3554_24	Q15848	ADIPOQ	3	186842704	SeqId_3554_24
SeqId_3580_25	P01009	SERPINA1	14	94383246	SeqId_3580_25
SeqId_3581_53	P02765	AHSG	3	186613060	SeqId_3581_53
SeqId_3585_54	P35613	BSG	19	571277	SeqId_3585_54
SeqId_3587_53	O95393	BMP10	2	68871397	SeqId_3587_53
SeqId_3592_4	Q14012	CAMK1	3	9758047	SeqId_3592_4
SeqId_3593_72	P42574	CASP3	4	184648592	SeqId_3593_72
SeqId_3600_2	Q13231	CHIT1	1	203218021	SeqId_3600_2
SeqId_3603_60	Q9BXN2	CLEC7A	12	10130082	SeqId_3603_60
SeqId_3605_77	P48740	MASP1	3	187243585	SeqId_3605_77
SeqId_3607_71	Q9UBP4	DKK3	11	11968746	SeqId_3607_71
SeqId_3616_3	P15586	GNS	12	64729154	SeqId_3616_3
SeqId_3617_80	Q04756	HGFAC	4	3441887	SeqId_3617_80
SeqId_3620_67	Q8N6P7	IL22RA1	1	24143140	SeqId_3620_67
SeqId_3622_33	Q99538	LGMN	14	92704905	SeqId_3622_33
SeqId_3623_84	O95711	LY86	6	6588108	SeqId_3623_84
SeqId_3627_71	Q495T6	MMEL1	1	2592678	SeqId_3627_71
SeqId_3628_3	P36507	MAP2K2	19	4100072	SeqId_3628_3
SeqId_3629_60	Q9Y5S2	CDC42BPB	14	102940726	SeqId_3629_60
SeqId_3640_14	P30533	LRPAP1	4	3532149	SeqId_3640_14
SeqId_3651_50	P35968	KDR	4	55096720	SeqId_3651_50
SeqId_3685_53	Q9BY79	MFRP	11	119342980	SeqId_3685_53
SeqId_3708_62	P01023	A2M	12	9068955	SeqId_3708_62
SeqId_3710_49	P00747	PLG	6	160702238	SeqId_3710_49
SeqId_3719_2	P46527	CDKN1B	12	12715058	SeqId_3719_2
SeqId_3723_1	P16860	NPPB	1	11858945	SeqId_3723_1
SeqId_3727_35	P10082	PYY	17	43953940	SeqId_3727_35
SeqId_3728_52	P09683	SCT	11	627181	SeqId_3728_52
SeqId_3730_81	P43489	TNFRSF4	1	1213498	SeqId_3730_81
SeqId_3738_54	P09603	CSF1	1	109910242	SeqId_3738_54
SeqId_3758_68	P04070	PROC	2	127418427	SeqId_3758_68
SeqId_3761_4	P35354	PTGS2	1	186675869	SeqId_3761_4
SeqId_3773_15	Q02763	TEK	9	27109141	SeqId_3773_15
SeqId_3795_6	Q13443	ADAM9	8	38996869	SeqId_3795_6
SeqId_3796_79	Q9BY76	ANGPTL4	19	8363289	SeqId_3796_79
SeqId_3797_1	P19022	CDH2	18	28036585	SeqId_3797_1
SeqId_3798_71	Q16790	CA9	9	35673918	SeqId_3798_71
SeqId_3799_11	P07451	CA3	8	85373436	SeqId_3799_11
SeqId_3800_71	P12277	CKB	14	103520728	SeqId_3800_71
SeqId_3803_10	P28325	CST5	20	23879748	SeqId_3803_10
SeqId_3805_16	Q9NQ30	ESM1	5	54985593	SeqId_3805_16
SeqId_3806_55	P54756	EPHA5	4	65669935	SeqId_3806_55
SeqId_3807_1	Q9GZV9	FGF23	12	4374408	SeqId_3807_1
SeqId_3808_76	P21802	FGFR2	10	121480485	SeqId_3808_76
SeqId_3809_1	P22607	FGFR3	4	1793293	SeqId_3809_1
SeqId_3810_50	P09769	FGR	1	27624062	SeqId_3810_50
SeqId_3813_3	P06241	FYN	6	111676544	SeqId_3813_3
SeqId_3815_14	Q99665	IL12RB2	1	67307364	SeqId_3815_14
SeqId_3817_18	Q04759	PRKCQ	10	6512172	SeqId_3817_18
SeqId_3820_68	P49137	MAPKAPK2	1	206684944	SeqId_3820_68
SeqId_3821_28	Q8IW41	MAPKAPK5	12	111842228	SeqId_3821_28
SeqId_3822_54	Q16644	MAPKAPK3	3	50611520	SeqId_3822_54
SeqId_3823_9	P42679	MATK	19	3783918	SeqId_3823_9
SeqId_3825_18	P45983	MAPK8	10	48306639	SeqId_3825_18
SeqId_3827_22	Q9NQU5	PAK6	15	40217428	SeqId_3827_22
SeqId_3831_21	P60484	PTEN	10	87863625	SeqId_3831_21
SeqId_3832_51	Q13882	PTK6	20	63537370	SeqId_3832_51
SeqId_3835_11	O60603	TLR2	4	153684070	SeqId_3835_11
SeqId_3836_51	P61960	UFM1	13	38349849	SeqId_3836_51
SeqId_3837_6	P43403	ZAP70	2	97713560	SeqId_3837_6
SeqId_3839_60	O00170	AIP	11	67483026	SeqId_3839_60
SeqId_3844_2	P62937	PPIA	7	44796680	SeqId_3844_2
SeqId_3845_51	Q9NP97	DYNLRB1	20	34516409	SeqId_3845_51
SeqId_3847_56	O95571	ETHE1	19	43527192	SeqId_3847_56
SeqId_3852_19	P25685	DNAJB1	19	14517569	SeqId_3852_19
SeqId_3853_56	P40925	MDH1	2	63588609	SeqId_3853_56
SeqId_3854_24	Q13765	NACA	12	56713396	SeqId_3854_24
SeqId_3855_56	Q06830	PRDX1	1	45521854	SeqId_3855_56
SeqId_3858_5	P24666	ACP1	2	264140	SeqId_3858_5
SeqId_3859_50	P25786	PSMA1	11	14511031	SeqId_3859_50
SeqId_3860_7	P60900	PSMA6	14	35278633	SeqId_3860_7
SeqId_3864_5	P62081	RPS7	2	3575260	SeqId_3864_5
SeqId_3866_7	Q9Y3A5	SBDS	7	66994366	SeqId_3866_7
SeqId_3867_49	Q6UXD5	SEZ6L2	16	29886019	SeqId_3867_49
SeqId_3868_8	O43765	SGTA	19	2759542	SeqId_3868_8
SeqId_3872_2	P13693	TPT1	13	45339533	SeqId_3872_2
SeqId_3873_51	P07202	TPO	2	1374066	SeqId_3873_51
SeqId_3874_8	P68036	UBE2L3	22	21549447	SeqId_3874_8
SeqId_3875_62	Q99856	ARID3A	19	925781	SeqId_3875_62
SeqId_3879_50	Q16543	CDC37	19	10393413	SeqId_3879_50
SeqId_3881_49	P63167	DYNLL1	12	120469850	SeqId_3881_49
SeqId_3887_90	Q14974	KPNB1	17	47649476	SeqId_3887_90
SeqId_3888_8	Q9UK53	ING1	13	110712736	SeqId_3888_8
SeqId_3889_64	P20700	LMNB1	5	126776623	SeqId_3889_64
SeqId_3890_8	P07195	LDHB	12	21637374	SeqId_3890_8
SeqId_3891_56	O95243	MBD4	3	129433553	SeqId_3891_56
SeqId_3892_21	Q15648	MED1	17	39431236	SeqId_3892_21
SeqId_3893_64	Q13421	MSLN	16	760734	SeqId_3893_64
SeqId_3894_15	Q9UJ70	NAGK	2	71064344	SeqId_3894_15
SeqId_3896_5	P18669	PGAM1	10	97426191	SeqId_3896_5
SeqId_3897_61	Q96GD0	PDXP	22	37658723	SeqId_3897_61
SeqId_3898_5	P51665	PSMD7	16	74296814	SeqId_3898_5
SeqId_3902_21	P63208	SKP1	5	134161897	SeqId_3902_21
SeqId_3903_49	O95219	SNX4	3	125460801	SeqId_3903_49
SeqId_3905_62	P61088	UBE2N	12	93407323	SeqId_3905_62
SeqId_4122_12	Q08345	DDR1	6	30876421	SeqId_4122_12
SeqId_4123_60	P08620	FGF4	11	69775164	SeqId_4123_60
SeqId_4124_24	P0DMV8	HSPA1A	6	31815543	SeqId_4124_24
SeqId_4125_52	Q15109	AGER	6	32181635	SeqId_4125_52
SeqId_4126_22	P17213	BPI	20	38304150	SeqId_4126_22
SeqId_4127_75	P13671	C6	5	41155104	SeqId_4127_75
SeqId_4128_27	O00175	CCL24	7	75813806	SeqId_4128_27
SeqId_4129_72	P00751	CFB	6	31945650	SeqId_4129_72
SeqId_4130_71	P10767	FGF6	12	4428715	SeqId_4130_71
SeqId_4132_27	P19883	FST	5	53480626	SeqId_4132_27
SeqId_4133_54	P10144	GZMB	14	24634160	SeqId_4133_54
SeqId_4135_84	P01854	IGHE IGK@ IGL@	14	105601728	SeqId_4135_84
SeqId_4136_40	Q8TAD2	IL17D	13	20702127	SeqId_4136_40
SeqId_4137_57	Q9H293	IL25	14	23372809	SeqId_4137_57
SeqId_4138_25	Q9NYY1	IL20	1	206865354	SeqId_4138_25
SeqId_4140_3	P13232	IL7	8	78738570	SeqId_4140_3
SeqId_4141_79	P02778	CXCL10	4	76023497	SeqId_4141_79
SeqId_4143_74	P47992	XCL1	1	168576605	SeqId_4143_74
SeqId_4144_13	Q99616	CCL13	17	34356480	SeqId_4144_13
SeqId_4145_58	P20783	NTF3	12	5432108	SeqId_4145_58
SeqId_4146_58	P34130	NTF4	19	49061997	SeqId_4146_58
SeqId_4148_49	Q13219	PAPPA	9	116153791	SeqId_4148_49
SeqId_4149_8	P01127	PDGFB	22	39240909	SeqId_4149_8
SeqId_4150_75	P00747	PLG	6	160702238	SeqId_4150_75
SeqId_4151_6	P00747	PLG	6	160702238	SeqId_4151_6
SeqId_4152_58	P03952	KLKB1	4	186208979	SeqId_4152_58
SeqId_4153_11	P01011	SERPINA3	14	94612384	SeqId_4153_11
SeqId_4154_57	P16109	SELP	1	169591570	SeqId_4154_57
SeqId_4155_3	P24821	TNC	9	115035896	SeqId_4155_3
SeqId_4156_74	P61812	TGFB2	1	218345336	SeqId_4156_74
SeqId_4157_2	P00734	F2	11	46719196	SeqId_4157_2
SeqId_4158_54	P00749	PLAU	10	73909177	SeqId_4158_54
SeqId_4159_130	P08603	CFH	1	196652043	SeqId_4159_130
SeqId_4160_49	P08253	MMP2	16	55389700	SeqId_4160_49
SeqId_4162_54	P02787	TF	3	133746040	SeqId_4162_54
SeqId_4163_5	P0C0S5	H2AFZ	4	99950254	SeqId_4163_5
SeqId_4179_57	P61981	YWHAG	7	76358991	SeqId_4179_57
SeqId_4184_43	Q13542	EIF4EBP2	10	70404145	SeqId_4184_43
SeqId_4187_49	P52209	PGD	1	10398592	SeqId_4187_49
SeqId_4188_1	O43488	AKR7A2	1	19308505	SeqId_4188_1
SeqId_4192_10	P14550	AKR1A1	1	45550543	SeqId_4192_10
SeqId_4194_26	Q92688	ANP32B	9	97983341	SeqId_4194_26
SeqId_4203_50	P23528	CFL1	11	65824103	SeqId_4203_50
SeqId_4209_60	Q9NP79	VTA1	6	142147162	SeqId_4209_60
SeqId_4212_5	Q9UBC2	EPS15L1	19	16361953	SeqId_4212_5
SeqId_4220_39	P16591	FER	5	108747841	SeqId_4220_39
SeqId_4224_7	O60506	SYNCRIP	6	85642886	SeqId_4224_7
SeqId_4230_1	P78344	EIF4G2	11	10799361	SeqId_4230_1
SeqId_4232_19	P08069	IGF1R	15	98648539	SeqId_4232_19
SeqId_4234_8	Q01638	IL1RL1	2	102311502	SeqId_4234_8
SeqId_4237_70	Q9UIC8	LCMT1	16	25111731	SeqId_4237_70
SeqId_4240_31	P14618	PKM2	15	72202053	SeqId_4240_31
SeqId_4249_64	P22392	NME2	17	51165435	SeqId_4249_64
SeqId_4250_23	Q9UNZ2	NSFL1C	20	1457090	SeqId_4250_23
SeqId_4254_6	Q8IVD9	NUDCD3	7	44392508	SeqId_4254_6
SeqId_4258_15	Q9UQ80	PA2G4	12	56104537	SeqId_4258_15
SeqId_4261_55	P27169	PON1	7	95302403	SeqId_4261_55
SeqId_4267_81	O00541	PES1	22	30579923	SeqId_4267_81
SeqId_4271_75	Q99471	PFDN5	12	53295291	SeqId_4271_75
SeqId_4272_46	P06744	GPI	19	34359480	SeqId_4272_46
SeqId_4276_10	P30086	PEBP1	12	118136124	SeqId_4276_10
SeqId_4278_14	P07237	P4HB	17	81845456	SeqId_4278_14
SeqId_4280_47	P25787	PSMA2	7	42927464	SeqId_4280_47
SeqId_4282_3	P62826	RAN	12	130872037	SeqId_4282_3
SeqId_4284_18	Q14498	RBM39	20	35705399	SeqId_4284_18
SeqId_4292_5	P54920	NAPA	19	47491475	SeqId_4292_5
SeqId_4294_16	Q9NYA1	SPHK1	17	76376584	SeqId_4294_16
SeqId_4297_62	Q9HCB6	SPON1	11	13962723	SeqId_4297_62
SeqId_4301_58	P04183	TK1	17	78187021	SeqId_4301_58
SeqId_4304_18	Q8N3X6	LCORL	4	17962032	SeqId_4304_18
SeqId_4306_4	P29401	TKT	3	53229437	SeqId_4306_4
SeqId_4309_59	P60174	TPI1	12	6867119	SeqId_4309_59
SeqId_4314_12	Q9H773	DCTPP1	16	30429289	SeqId_4314_12
SeqId_4318_12	P29350	PTPN6	12	6946468	SeqId_4318_12
SeqId_4322_28	Q9BXJ7	AMN	14	102922656	SeqId_4322_28
SeqId_4324_33	P09228	CST2	20	23826729	SeqId_4324_33
SeqId_4328_2	Q9BWV1	BOC	3	113211003	SeqId_4328_2
SeqId_4332_6	Q9P126	CLEC1B	12	9997163	SeqId_4332_6
SeqId_4337_49	P02741	CRP	1	159713767	SeqId_4337_49
SeqId_4342_10	P05362	ICAM1	19	10271093	SeqId_4342_10
SeqId_4355_13	Q9UIK4	DAPK2	15	63911943	SeqId_4355_13
SeqId_4359_87	O43781	DYRK3	1	206635536	SeqId_4359_87
SeqId_4374_45	Q99988	GDF15	19	18374731	SeqId_4374_45
SeqId_4389_2	O43323	DHH	12	49094801	SeqId_4389_2
SeqId_4392_54	P61328	FGF12	3	192268749	SeqId_4392_54
SeqId_4394_71	P55075	FGF8	10	101775900	SeqId_4394_71
SeqId_4396_54	Q8IU54	IFNL1	19	39296407	SeqId_4396_54
SeqId_4397_26	Q8IZJ0	IFNL2	19	39268514	SeqId_4397_26
SeqId_4407_10	P26927	MST1	3	49685090	SeqId_4407_10
SeqId_4413_3	P03973	SLPI	20	45254564	SeqId_4413_3
SeqId_4420_7	O43184	ADAM12	10	126067006	SeqId_4420_7
SeqId_4423_77	Q07817	BCL2L1	20	31722548	SeqId_4423_77
SeqId_4429_51	Q9GZX3	CHST6	16	75495308	SeqId_4429_51
SeqId_4430_44	Q9BWP8	COLEC11	2	3594832	SeqId_4430_44
SeqId_4435_66	Q6UWV6	ENPP7	17	79730943	SeqId_4435_66
SeqId_4436_1	O75355	ENTPD3	3	40387184	SeqId_4436_1
SeqId_4437_56	O75356	ENTPD5	14	73972934	SeqId_4437_56
SeqId_4440_15	Q96P31	FCRL3	1	157676732	SeqId_4440_15
SeqId_4453_83	Q86VH5	LRRTM3	10	66926036	SeqId_4453_83
SeqId_4455_89	Q08431	MFGE8	15	88901960	SeqId_4455_89
SeqId_4459_68	Q16549	PCSK7	11	117208136	SeqId_4459_68
SeqId_4460_8	O15530	PDPK1	16	2537979	SeqId_4460_8
SeqId_4467_49	Q14515	SPARCL1	4	87528619	SeqId_4467_49
SeqId_4468_21	Q9NRA0	SPHK2	19	48619291	SeqId_4468_21
SeqId_4469_78	Q7LFX5	CHST15	10	124038619	SeqId_4469_78
SeqId_4479_14	P05155	SERPING1	11	57597387	SeqId_4479_14
SeqId_4480_59	P01024	C3	19	6678330	SeqId_4480_59
SeqId_4487_1	P21781	FGF7	15	49423178	SeqId_4487_1
SeqId_4493_92	P20809	IL11	19	55369241	SeqId_4493_92
SeqId_4496_60	P39900	MMP12	11	102874982	SeqId_4496_60
SeqId_4498_62	P13591	NCAM1	11	112961247	SeqId_4498_62
SeqId_4499_21	P04085	PDGFA	7	513467	SeqId_4499_21
SeqId_4500_50	Q9Y240	CLEC11A	19	50723364	SeqId_4500_50
SeqId_4533_76	Q8TE58	ADAMTS15	11	130448974	SeqId_4533_76
SeqId_4534_10	Q9GZN4	PRSS22	16	2855933	SeqId_4534_10
SeqId_4535_50	Q10588	BST1	4	15703065	SeqId_4535_50
SeqId_4540_11	P45973	CBX5	12	54252525	SeqId_4540_11
SeqId_4541_49	Q4KMG0	CDON	11	126004445	SeqId_4541_49
SeqId_4542_24	P10909	CLU	8	27600015	SeqId_4542_24
SeqId_4543_65	Q86Y22	COL23A1	5	178265834	SeqId_4543_65
SeqId_4544_4	P02775	PPBP	4	73988190	SeqId_4544_4
SeqId_4545_53	Q96DA6	DNAJC19	3	180989518	SeqId_4545_53
SeqId_4546_27	Q9UHX3	ADGRE2	19	14772374	SeqId_4546_27
SeqId_4547_59	Q9NZU1	FLRT1	11	64035970	SeqId_4547_59
SeqId_4548_4	P21217	FUT3	19	5847034	SeqId_4548_4
SeqId_4549_78	Q11128	FUT5	19	5867741	SeqId_4549_78
SeqId_4551_72	Q8IZF4	ADGRG5	16	57542643	SeqId_4551_72
SeqId_4553_65	Q7Z4V5	HDGFRP2	19	4472297	SeqId_4553_65
SeqId_4556_10	Q6ZMJ4	IL34	16	70579895	SeqId_4556_10
SeqId_4557_61	Q8IZU9	KIRREL3	11	126440818	SeqId_4557_61
SeqId_4559_64	Q16719	KYNU	2	142877657	SeqId_4559_64
SeqId_4560_34	P06239	LCK	1	32251239	SeqId_4560_34
SeqId_4562_1	P58417	NXPH1	7	8433609	SeqId_4562_1
SeqId_4563_61	P19174	PLCG1	20	41136960	SeqId_4563_61
SeqId_4564_2	O60486	PLXNC1	12	94148577	SeqId_4564_2
SeqId_4566_24	Q6UXX9	RSPO2	8	107989555	SeqId_4566_24
SeqId_4568_17	O94991	SLITRK5	13	87672615	SeqId_4568_17
SeqId_4569_52	Q96PQ0	SORCS2	4	7192538	SeqId_4569_52
SeqId_4588_1	P01298	PPY	17	43941299	SeqId_4588_1
SeqId_4673_13	P05231	IL6	7	22725884	SeqId_4673_13
SeqId_4693_72	P31937	HIBADH	7	27647756	SeqId_4693_72
SeqId_4697_59	P04141	CSF2	5	132073789	SeqId_4697_59
SeqId_4703_87	P01374	LTA	6	31572054	SeqId_4703_87
SeqId_4706_17	P11171	EPB41	1	28887091	SeqId_4706_17
SeqId_4707_50	Q04917	YWHAH	22	31944522	SeqId_4707_50
SeqId_4708_3	P14061	HSD17B1	17	42549214	SeqId_4708_3
SeqId_4712_28	P05090	APOD	3	195583940	SeqId_4712_28
SeqId_4717_55	P08700	IL3	5	132060655	SeqId_4717_55
SeqId_4718_5	P23284	PPIB	15	64163006	SeqId_4718_5
SeqId_4719_58	P30101	PDIA3	15	43746410	SeqId_4719_58
SeqId_4721_54	Q07654	TFF3	21	42313686	SeqId_4721_54
SeqId_4763_31	P43652	AFM	4	73481745	SeqId_4763_31
SeqId_4769_10	Q6UX06	OLFM4	13	53028813	SeqId_4769_10
SeqId_4771_10	Q92484	SMPDL3A	6	122789049	SeqId_4771_10
SeqId_4775_34	P06396	GSN	9	121207794	SeqId_4775_34
SeqId_4785_30	P08185	SERPINA6	14	94323319	SeqId_4785_30
SeqId_4801_13	P22079	LPO	17	58218548	SeqId_4801_13
SeqId_4807_13	P27658	COL8A1	3	99638475	SeqId_4807_13
SeqId_4811_33	Q14624	ITIH4	3	52814212	SeqId_4811_33
SeqId_4829_43	P31947	SFN	1	26863149	SeqId_4829_43
SeqId_4831_4	P14151	SELL	1	169703329	SeqId_4831_4
SeqId_4832_75	O00220	TNFRSF10A	8	23197273	SeqId_4832_75
SeqId_4834_61	P29317	EPHA2	1	16133562	SeqId_4834_61
SeqId_4840_73	P09919	CSF3	17	40015361	SeqId_4840_73
SeqId_4851_25	P01583	IL1A	2	112784493	SeqId_4851_25
SeqId_4862_63	Q13873	BMPR2	2	202376327	SeqId_4862_63
SeqId_4866_59	Q16620	NTRK2	9	84668551	SeqId_4866_59
SeqId_4867_15	P15692	VEGFA	6	43770184	SeqId_4867_15
SeqId_4874_3	P03950	ANG	14	20684177	SeqId_4874_3
SeqId_4878_3	P00742	F10	13	113122799	SeqId_4878_3
SeqId_4880_21	Q9UK05	GDF2	10	47322454	SeqId_4880_21
SeqId_4883_56	P01308	INS	11	2160971	SeqId_4883_56
SeqId_4886_3	P80098	CCL7	17	34270221	SeqId_4886_3
SeqId_4889_82	O00755	WNT7A	3	13875113	SeqId_4889_82
SeqId_4890_10	P01189	POMC	2	25168571	SeqId_4890_10
SeqId_4891_50	P01275	GCG	2	162144415	SeqId_4891_50
SeqId_4900_8	P01024	C3	19	6678330	SeqId_4900_8
SeqId_4904_7	P42575	CASP2	7	143288215	SeqId_4904_7
SeqId_4905_63	Q14019	COTL1	16	84577096	SeqId_4905_63
SeqId_4906_35	P12259	F5	1	169515745	SeqId_4906_35
SeqId_4908_6	P17813	ENG	9	127824405	SeqId_4908_6
SeqId_4909_68	O00214	LGALS8	1	236518000	SeqId_4909_68
SeqId_4910_21	P04054	PLA2G1B	12	120326093	SeqId_4910_21
SeqId_4911_49	P09211	GSTP1	11	67583742	SeqId_4911_49
SeqId_4912_17	P17174	GOT1	10	99403749	SeqId_4912_17
SeqId_4913_78	O15467	CCL16	17	35978263	SeqId_4913_78
SeqId_4916_2	P01880	IGHD  IGK@ IGL@	14	105845677	SeqId_4916_2
SeqId_4922_13	Q99731	CCL19	9	34690238	SeqId_4922_13
SeqId_4923_79	P03971	AMH	19	2249309	SeqId_4923_79
SeqId_4924_32	P03956	MMP1	11	102798160	SeqId_4924_32
SeqId_4925_54	P45452	MMP13	11	102955705	SeqId_4925_54
SeqId_4929_55	P04278	SHBG	17	7613946	SeqId_4929_55
SeqId_4930_21	P52823	STC1	8	23854311	SeqId_4930_21
SeqId_4931_59	P13726	F3	1	94536164	SeqId_4931_59
SeqId_4956_2	O14944	EREG	4	74365145	SeqId_4956_2
SeqId_4959_2	O95994	AGR2	7	16801196	SeqId_4959_2
SeqId_4960_72	P04083	ANXA1	9	73151865	SeqId_4960_72
SeqId_4961_17	P07355	ANXA2	15	60351553	SeqId_4961_17
SeqId_4962_52	Q49AH0	CDNF	10	14828205	SeqId_4962_52
SeqId_4963_19	P56211	ARPP19	15	52557053	SeqId_4963_19
SeqId_4964_67	Q9NZ08	ERAP1	5	96781181	SeqId_4964_67
SeqId_4965_27	P06576	ATP5B	12	56639418	SeqId_4965_27
SeqId_4967_1	Q07021	C1QBP	17	5433853	SeqId_4967_1
SeqId_4968_50	P40121	CAPG	2	85398352	SeqId_4968_50
SeqId_4969_2	P00915	CA1	8	85337212	SeqId_4969_2
SeqId_4970_55	P00918	CA2	8	85463968	SeqId_4970_55
SeqId_4971_1	Q9UBR2	CTSZ	20	59006426	SeqId_4971_1
SeqId_4973_18	Q13489	BIRC3	11	102317450	SeqId_4973_18
SeqId_4976_57	P46108	CRK	17	1456149	SeqId_4976_57
SeqId_4978_54	Q9UJU6	DBNL	7	44044640	SeqId_4978_54
SeqId_4979_34	Q07507	DPT	1	168729206	SeqId_4979_34
SeqId_4981_6	Q14574	DSC3	18	31006918	SeqId_4981_6
SeqId_4982_54	P19957	PI3	20	45174902	SeqId_4982_54
SeqId_4984_83	P10768	ESD	13	46784350	SeqId_4984_83
SeqId_4985_11	Q01469	FABP5	8	81280536	SeqId_4985_11
SeqId_4986_59	Q05397	PTK2	8	140663084	SeqId_4986_59
SeqId_4987_17	P24071	FCAR	19	54874235	SeqId_4987_17
SeqId_4988_49	P22455	FGFR4	5	177086905	SeqId_4988_49
SeqId_4989_7	P02679	FGG	4	154609843	SeqId_4989_7
SeqId_4990_87	P07359	GP1BA	17	4932277	SeqId_4990_87
SeqId_4991_12	P78333	GPC5	13	91398621	SeqId_4991_12
SeqId_4992_49	P28799	GRN	17	44345246	SeqId_4992_49
SeqId_4993_16	Q16772	GSTA3	6	52905822	SeqId_4993_16
SeqId_4995_16	P15428	HPGD	4	174493461	SeqId_4995_16
SeqId_4996_66	P04196	HRG	3	186660216	SeqId_4996_66
SeqId_4997_19	P38919	EIF4A3	17	80136322	SeqId_4997_19
SeqId_5000_52	Q08380	LGALS3BP	17	78974796	SeqId_5000_52
SeqId_5001_6	O75556	SCGB2A1	11	62208673	SeqId_5001_6
SeqId_5002_76	P50281	MMP14	14	22836560	SeqId_5002_76
SeqId_5004_69	Q15759	MAPK11	22	50270380	SeqId_5004_69
SeqId_5005_4	P53778	MAPK12	22	50256153	SeqId_5005_4
SeqId_5006_71	O15264	MAPK13	6	36127809	SeqId_5006_71
SeqId_5007_1	Q16539	MAPK14	6	36027677	SeqId_5007_1
SeqId_5008_51	P04179	SOD2	6	159688348	SeqId_5008_51
SeqId_5011_11	P43490	NAMPT	7	106253618	SeqId_5011_11
SeqId_5012_67	P00568	AK1	9	127872713	SeqId_5012_67
SeqId_5013_2	O00299	CLIC1	6	31736545	SeqId_5013_2
SeqId_5014_49	P16333	NCK1	3	136862208	SeqId_5014_49
SeqId_5015_15	Q13093	PLA2G7	6	46735375	SeqId_5015_15
SeqId_5017_19	P30044	PRDX5	11	64318121	SeqId_5017_19
SeqId_5018_68	P30041	PRDX6	1	173477330	SeqId_5018_68
SeqId_5019_16	P09936	UCHL1	4	41256413	SeqId_5019_16
SeqId_5021_13	Q15181	PPA1	10	70210250	SeqId_5021_13
SeqId_5023_23	P30566	ADSL	22	40346500	SeqId_5023_23
SeqId_5024_67	P06400	RB1	13	48303726	SeqId_5024_67
SeqId_5026_66	P23396	RPS3	11	75399515	SeqId_5026_66
SeqId_5028_59	Q86VB7	CD163	12	7471936	SeqId_5028_59
SeqId_5029_3	Q12884	FAP	2	162173781	SeqId_5029_3
SeqId_5030_52	Q8IXJ6	SIRT2	19	38880153	SeqId_5030_52
SeqId_5031_10	Q13813	SPTAN1	9	128552558	SeqId_5031_10
SeqId_5032_64	Q08945	SSRP1	11	57330927	SeqId_5032_64
SeqId_5033_27	P09493	TPM1	15	63042632	SeqId_5033_27
SeqId_5034_79	P07478	PRSS2	7	142760398	SeqId_5034_79
SeqId_5035_7	P04818	TYMS	18	657653	SeqId_5035_7
SeqId_5036_50	P98066	TNFAIP6	2	151357592	SeqId_5036_50
SeqId_5060_62	Q9NZQ7	CD274	9	5450503	SeqId_5060_62
SeqId_5061_27	O75144	ICOSLG	21	44230089	SeqId_5061_27
SeqId_5062_60	Q15762	CD226	18	69895809	SeqId_5062_60
SeqId_5063_12	Q9BZW8	CD244	1	160839165	SeqId_5063_12
SeqId_5065_8	Q01151	CD83	6	14117256	SeqId_5065_8
SeqId_5066_134	Q08708	CD300C	17	74546115	SeqId_5066_134
SeqId_5069_9	P08174	CD55	1	207321376	SeqId_5069_9
