id	prot_name	trait	file
17852	PPME1	PPME1	17852_5_PPME1_PPME1.txt.gz
17850	KLF4	KLF4	17850_42_KLF4_KLF4.txt.gz
17849	DRG1	DRG1	17849_6_DRG1_DRG1.txt.gz
17843	PPCS	PPCS	17843_30_PPCS_PPCS.txt.gz
17837	CLIC2	CLIC2	17837_5_CLIC2_CLIC2.txt.gz
17836	S100A16	S100A16	17836_17_S100A16_S100A16.txt.gz
17835	ANXA13	ANX13	17835_28_ANXA13_ANX13.txt.gz
17832	IDI2	IDI2	17832_12_IDI2_IDI2.txt.gz
17829	TREX2	TREX2	17829_2_TREX2_TREX2.txt.gz
17828	S100A14	S100A14	17828_3_S100A14_S100A14.txt.gz
17827	DYNLRB2	DLRB2	17827_53_DYNLRB2_DLRB2.txt.gz
17826	EEF1D	EF1D	17826_341_EEF1D_EF1D.txt.gz
17823	SNRPD2	SMD2	17823_40_SNRPD2_SMD2.txt.gz
17822	RERG	RERG	17822_57_RERG_RERG.txt.gz
17821	NMT2	NMT2	17821_20_NMT2_NMT2.txt.gz
17820	MLF1	MLF1	17820_170_MLF1_MLF1.txt.gz
17819	FAHD1	FAHD1	17819_30_FAHD1_FAHD1.txt.gz
17818	SUGT1	SUGT1	17818_22_SUGT1_SUGT1.txt.gz
17817	DDIT4	DDIT4	17817_22_DDIT4_DDIT4.txt.gz
17816	NCALD	NCALD	17816_58_NCALD_NCALD.txt.gz
17814	BPNT1	BPNT1	17814_8_BPNT1_BPNT1.txt.gz
17813	BPHL	BPHL	17813_21_BPHL_BPHL.txt.gz
17812	PTP4A1	TP4A1	17812_2_PTP4A1_TP4A1.txt.gz
17811	SULT1C2	ST1C2	17811_78_SULT1C2_ST1C2.txt.gz
17808	NIT2	NIT2	17808_37_NIT2_NIT2.txt.gz
17806	SDCBP	Syntenin_1	17806_6_SDCBP_Syntenin_1.txt.gz
17805	SMNDC1	SPF30	17805_35_SMNDC1_SPF30.txt.gz
17804	PNPO	PNPO	17804_102_PNPO_PNPO.txt.gz
17802	NANS	SIAS	17802_4_NANS_SIAS.txt.gz
17800	SCAND1	SCAND1	17800_33_SCAND1_SCAND1.txt.gz
17799	PGLS	6PGL	17799_9_PGLS_6PGL.txt.gz
17797	CUL1	CUL1	17797_1_CUL1_CUL1.txt.gz
17796	IMPA1	IMPA1	17796_15_IMPA1_IMPA1.txt.gz
17795	LSM1	LSM1	17795_176_LSM1_LSM1.txt.gz
17794	PMM2	Phosphomannomutase_2	17794_6_PMM2_Phosphomannomutase_2.txt.gz
17793	DIRAS1	DIRA1	17793_4_DIRAS1_DIRA1.txt.gz
17792	ALDH5A1	SSDH	17792_158_ALDH5A1_SSDH.txt.gz
17791	HPCAL1	HPCL1	17791_25_HPCAL1_HPCL1.txt.gz
17789	QPRT	NADC	17789_1_QPRT_NADC.txt.gz
17787	ECHS1	Enoyl_CoA_hydratase	17787_1_ECHS1_Enoyl_CoA_hydratase.txt.gz
17786	GGPS1	GGPPS	17786_5_GGPS1_GGPPS.txt.gz
17785	RCL	RCL	17785_11_RCL_RCL.txt.gz
17784	GMFB	GMFB	17784_23_GMFB_GMFB.txt.gz
17783	MMAB	MMAB	17783_9_MMAB_MMAB.txt.gz
17782	ACAA1	THIK	17782_23_ACAA1_THIK.txt.gz
17781	MAP1LC3A	MLP3A	17781_191_MAP1LC3A_MLP3A.txt.gz
17778	RAB32	RAB32	17778_19_RAB32_RAB32.txt.gz
17777	SDSL	SDSL	17777_31_SDSL_SDSL.txt.gz
17776	PECR	PECR	17776_15_PECR_PECR.txt.gz
17775	TAGLN3	TAGL3	17775_8_TAGLN3_TAGL3.txt.gz
17774	SNRPD3	SMD3	17774_38_SNRPD3_SMD3.txt.gz
17773	NAPG	SNAG	17773_26_NAPG_SNAG.txt.gz
17772	UBD	UBD	17772_7_UBD_UBD.txt.gz
17771	CRCP	RPC9	17771_35_CRCP_RPC9.txt.gz
17770	EMC8	EMC8	17770_42_EMC8_EMC8.txt.gz
17769	PCNP	PCNP	17769_28_PCNP_PCNP.txt.gz
17768	HAO1	HAOX1	17768_50_HAO1_HAOX1.txt.gz
17766	NCF1	NCF_1	17766_5_NCF1_NCF_1.txt.gz
17765	SNUPN	SPN1	17765_3_SNUPN_SPN1.txt.gz
17764	RHOC	RHOC	17764_108_RHOC_RHOC.txt.gz
17761	NUDT5	NUDT5	17761_2_NUDT5_NUDT5.txt.gz
17760	WDR5	WDR5	17760_128_WDR5_WDR5.txt.gz
17758	DCXR	DCXR	17758_79_DCXR_DCXR.txt.gz
17757	CAB39	CAB39	17757_86_CAB39_CAB39.txt.gz
17756	DCTD	DCTD	17756_69_DCTD_DCTD.txt.gz
17755	UGDH	UGDH	17755_5_UGDH_UGDH.txt.gz
17752	ARG2	Arginase	17752_24_ARG2_Arginase.txt.gz
17751	CRYBB1	CRBB1	17751_68_CRYBB1_CRBB1.txt.gz
17750	RRM2	RIR2	17750_8_RRM2_RIR2.txt.gz
17748	TP53I3	QORX	17748_21_TP53I3_QORX.txt.gz
17747	TRAF1	TRAF1	17747_45_TRAF1_TRAF1.txt.gz
17746	FIS1	FIS1	17746_77_FIS1_FIS1.txt.gz
17744	RAB11A	RB11A	17744_31_RAB11A_RB11A.txt.gz
17743	UBE2A	UBE2A	17743_14_UBE2A_UBE2A.txt.gz
17742	RRAS	RRAS	17742_2_RRAS_RRAS.txt.gz
17739	HADH	HCDH	17739_1_HADH_HCDH.txt.gz
17738	CRNN	CRNN	17738_7_CRNN_CRNN.txt.gz
17737	IVD	IVD	17737_7_IVD_IVD.txt.gz
17736	APTX	APTX	17736_105_APTX_APTX.txt.gz
17735	GABARAP	GBRAP	17735_130_GABARAP_GBRAP.txt.gz
17734	ENSA	a_endosulfine	17734_13_ENSA_a_endosulfine.txt.gz
17729	UBE2S	UBE2S	17729_20_UBE2S_UBE2S.txt.gz
17728	CHMP2A	CHM2A	17728_61_CHMP2A_CHM2A.txt.gz
17727	PTTG1	Securin	17727_1_PTTG1_Securin.txt.gz
17726	SAR1A	SAR1A	17726_3_SAR1A_SAR1A.txt.gz
17725	USH1C	USH1C	17725_37_USH1C_USH1C.txt.gz
17724	WWOX	WWOX	17724_3_WWOX_WWOX.txt.gz
17722	FKBP4	FKBP52_protein	17722_5_FKBP4_FKBP52_protein.txt.gz
17721	GAS7	GAS7	17721_82_GAS7_GAS7.txt.gz
17712	IDI1	IDI1	17712_7_IDI1_IDI1.txt.gz
17711	VAMP1	VAMP1	17711_13_VAMP1_VAMP1.txt.gz
17710	TPD52L1	TPD53	17710_40_TPD52L1_TPD53.txt.gz
17706	PPP1R1A	PPR1A	17706_4_PPP1R1A_PPR1A.txt.gz
17704	HSPH1	HS105	17704_74_HSPH1_HS105.txt.gz
17703	GMNN	GEMI	17703_40_GMNN_GEMI.txt.gz
17702	UGT1A1	UGT_1A1	17702_53_UGT1A1_UGT_1A1.txt.gz
17699	TIMELESS	TIMELESS	17699_43_TIMELESS_TIMELESS.txt.gz
17698	WBP2	WBP2	17698_15_WBP2_WBP2.txt.gz
17697	OVCA2	OVCA2	17697_2_OVCA2_OVCA2.txt.gz
17696	TICAM2	TIRP	17696_1_TICAM2_TIRP.txt.gz
17694	PSME2	PSME2	17694_32_PSME2_PSME2.txt.gz
17693	SEPT6	Septin_6	17693_2_SEPT6_Septin_6.txt.gz
17692	BTN3A3	BT3A3	17692_2_BTN3A3_BT3A3.txt.gz
17691	TPP1	TPP1	17691_1_TPP1_TPP1.txt.gz
17686	TBCB	TBCB	17686_27_TBCB_TBCB.txt.gz
17685	APOA4	Apo_A_IV	17685_9_APOA4_Apo_A_IV.txt.gz
17683	COMMD9	COMD9	17683_2_COMMD9_COMD9.txt.gz
17682	CD46	CD46	17682_1_CD46_CD46.txt.gz
17680	EPHB1	EPHB1	17680_12_EPHB1_EPHB1.txt.gz
17677	CD160	BY55	17677_47_CD160_BY55.txt.gz
17676	TRIP10	CIP4	17676_13_TRIP10_CIP4.txt.gz
17675	ACOT13	ACO13	17675_17_ACOT13_ACO13.txt.gz
17673	CA5B	Carbonic_Anhydrase_VB	17673_34_CA5B_Carbonic_Anhydrase_VB.txt.gz
17672	GIF	Gastric_intrinsic_factor	17672_184_GIF_Gastric_intrinsic_factor.txt.gz
17671	ING4	ING4	17671_58_ING4_ING4.txt.gz
17516	RAB3A	Rab3A	17516_7_RAB3A_Rab3A.txt.gz
17515	HSPA13	STCH	17515_6_HSPA13_STCH.txt.gz
17514	RAB21	RAB21	17514_48_RAB21_RAB21.txt.gz
17513	ANXA11	ANX11	17513_11_ANXA11_ANX11.txt.gz
17512	NMI	NMI	17512_2_NMI_NMI.txt.gz
17511	RPP30	RPP30	17511_10_RPP30_RPP30.txt.gz
17510	SRP14	SRP14	17510_7_SRP14_SRP14.txt.gz
17509	HPD	HPPD	17509_6_HPD_HPPD.txt.gz
17505	NAALADL1	NALDL	17505_125_NAALADL1_NALDL.txt.gz
17495	SIRT3	SIR3	17495_141_SIRT3_SIR3.txt.gz
17490	SH3BGRL3	SH3BGRL3_like_protein	17490_4_SH3BGRL3_SH3BGRL3_like_protein.txt.gz
17475	PBK	TOPK	17475_18_PBK_TOPK.txt.gz
17474	YEATS4	YETS4	17474_106_YEATS4_YETS4.txt.gz
17468	SUFU	SUFU	17468_1_SUFU_SUFU.txt.gz
17467	DHRS9	DHRS9	17467_1_DHRS9_DHRS9.txt.gz
17466	ACSF2	ACSF2	17466_72_ACSF2_ACSF2.txt.gz
17462	IRF1	IRF1	17462_19_IRF1_IRF1.txt.gz
17460	MX1	Mx1	17460_51_MX1_Mx1.txt.gz
17456	GOLM1	GOLM1	17456_53_GOLM1_GOLM1.txt.gz
17455	FOLR1	FOLR1	17455_42_FOLR1_FOLR1.txt.gz
17454	EGFL6	EGFL6	17454_15_EGFL6_EGFL6.txt.gz
17453	CP	Ceruloplasmin	17453_34_CP_Ceruloplasmin.txt.gz
17451	BCL2L11	BIM	17451_13_BCL2L11_BIM.txt.gz
17450	HARS	Histidyl_tRNA_synthetase	17450_51_HARS_Histidyl_tRNA_synthetase.txt.gz
17449	CD9	CD9	17449_23_CD9_CD9.txt.gz
17447	SFRP4	SFRP4	17447_52_SFRP4_SFRP4.txt.gz
17441	ALPI	Alkaline_phosphatase__intestine	17441_4_ALPI_Alkaline_phosphatase__intestine.txt.gz
17436	CSNK1G2	CSNK1G2	17436_193_CSNK1G2_CSNK1G2.txt.gz
17435	ETFA	ETFA	17435_43_ETFA_ETFA.txt.gz
17432	AK4	KAD4	17432_25_AK4_KAD4.txt.gz
17427	NLGN3	NLGN3	17427_26_NLGN3_NLGN3.txt.gz
17419	TES	TES	17419_17_TES_TES.txt.gz
17411	UFD1L	UFD1	17411_55_UFD1L_UFD1.txt.gz
17410	CETN3	CETN3	17410_5_CETN3_CETN3.txt.gz
17408	PMM1	PMM1	17408_2_PMM1_PMM1.txt.gz
17405	UCHL5	UCHL5	17405_2_UCHL5_UCHL5.txt.gz
17404	ARL5B	ARL5B	17404_5_ARL5B_ARL5B.txt.gz
17403	ACADSB	acyl_Coenzyme_A_dehydrogenase	17403_14_ACADSB_acyl_Coenzyme_A_dehydrogenase.txt.gz
17400	ACOT8	ACOT8	17400_71_ACOT8_ACOT8.txt.gz
17398	HMOX1	HO_1	17398_55_HMOX1_HO_1.txt.gz
17397	HSD17B11	DHB11	17397_8_HSD17B11_DHB11.txt.gz
17396	ADH1A	ADH1A	17396_23_ADH1A_ADH1A.txt.gz
17393	ACADS	SCAD	17393_13_ACADS_SCAD.txt.gz
17391	RBM17	SPF45	17391_10_RBM17_SPF45.txt.gz
17387	NFKBIB	IKB_beta	17387_27_NFKBIB_IKB_beta.txt.gz
17384	PFKM	K6PF	17384_110_PFKM_K6PF.txt.gz
17383	STARD5	STAR5	17383_4_STARD5_STAR5.txt.gz
17380	UBE2K	UBE2K	17380_2_UBE2K_UBE2K.txt.gz
17377	AKR1C3	Aldose_reductase_like_C3	17377_1_AKR1C3_Aldose_reductase_like_C3.txt.gz
17372	EIF4EBP1	4EBP1	17372_5_EIF4EBP1_4EBP1.txt.gz
17370	ABHD10	ABHDA	17370_186_ABHD10_ABHDA.txt.gz
17367	STMN1	Stathmin	17367_5_STMN1_Stathmin.txt.gz
17366	DCUN1D1	DCNL1	17366_6_DCUN1D1_DCNL1.txt.gz
17365	CCBL1	KAT1	17365_7_CCBL1_KAT1.txt.gz
17364	SNRPB2	RU2B	17364_8_SNRPB2_RU2B.txt.gz
17362	VHL	VHL	17362_5_VHL_VHL.txt.gz
17357	SEPSECS	SPCS	17357_33_SEPSECS_SPCS.txt.gz
17356	IL1F10	IL1FA	17356_34_IL1F10_IL1FA.txt.gz
17355	SYT4	SYT4	17355_56_SYT4_SYT4.txt.gz
17350	CHMP2B	CHM2B	17350_13_CHMP2B_CHM2B.txt.gz
17348	SYNJ2BP	SYJ2B	17348_5_SYNJ2BP_SYJ2B.txt.gz
17347	AIDA	CA080	17347_80_AIDA_CA080.txt.gz
17346	FDCSP	FDSCP	17346_61_FDCSP_FDSCP.txt.gz
17345	ZADH2	ZADH2	17345_12_ZADH2_ZADH2.txt.gz
17344	STOML1	STML1	17344_23_STOML1_STML1.txt.gz
17343	SNPH	SNPH	17343_6_SNPH_SNPH.txt.gz
17342	AGR3	AGR3	17342_13_AGR3_AGR3.txt.gz
17341	ACAT2	THIC	17341_89_ACAT2_THIC.txt.gz
17337	YY1	TYY1	17337_1_YY1_TYY1.txt.gz
17336	CREB3L2	CR3L2	17336_54_CREB3L2_CR3L2.txt.gz
17335	VAMP2	VAMP2	17335_18_VAMP2_VAMP2.txt.gz
17333	ACADM	ACADM	17333_20_ACADM_ACADM.txt.gz
17332	ADPRHL2	ARHL2	17332_3_ADPRHL2_ARHL2.txt.gz
17331	KREMEN1	KREM1	17331_138_KREMEN1_KREM1.txt.gz
17329	BDH2	BDH2	17329_2_BDH2_BDH2.txt.gz
17327	CNPY3	CNPY3	17327_3_CNPY3_CNPY3.txt.gz
17326	DUSP23	DUS23	17326_44_DUSP23_DUS23.txt.gz
17325	GUK1	KGUA	17325_10_GUK1_KGUA.txt.gz
17320	AASDHPPT	ADPPT	17320_19_AASDHPPT_ADPPT.txt.gz
17319	SELH	SELH	17319_1_SELH_SELH.txt.gz
17231	LCP1	L_plastin	17231_1_LCP1_L_plastin.txt.gz
17224	OGN	MIME	17224_12_OGN_MIME.txt.gz
17210	TCL1A	TCL1A	17210_2_TCL1A_TCL1A.txt.gz
17209	SULT2B1	ST2B1	17209_27_SULT2B1_ST2B1.txt.gz
17205	RAB5A	RAB5A	17205_21_RAB5A_RAB5A.txt.gz
17204	PNMT	PNMT	17204_17_PNMT_PNMT.txt.gz
17202	PDCD4	PDCD4	17202_37_PDCD4_PDCD4.txt.gz
17200	KIR2DL1	KI2L1	17200_50_KIR2DL1_KI2L1.txt.gz
17199	HIF1AN	HIF1N	17199_43_HIF1AN_HIF1N.txt.gz
17196	CLPP	ClpP_endopeptidase	17196_5_CLPP_ClpP_endopeptidase.txt.gz
17195	BAG1	BAG_1	17195_43_BAG1_BAG_1.txt.gz
17176	PSIP1	PSIP1	17176_13_PSIP1_PSIP1.txt.gz
17175	MAP2K6	MP2K6	17175_5_MAP2K6_MP2K6.txt.gz
17172	STATH	STAT	17172_19_STATH_STAT.txt.gz
17170	CALCB	CALCB	17170_15_CALCB_CALCB.txt.gz
17166	FGF8	FGF_8F	17166_4_FGF8_FGF_8F.txt.gz
17165	PPBP	BTG	17165_1_PPBP_BTG.txt.gz
17164	ANXA4	annexin_IV	17164_15_ANXA4_annexin_IV.txt.gz
17163	ANXA3	Annexin_III	17163_117_ANXA3_Annexin_III.txt.gz
17161	DDOST	OST48	17161_1_DDOST_OST48.txt.gz
17158	UBE2G1	UB2G1	17158_17_UBE2G1_UB2G1.txt.gz
17156	DCLK1	DCAK1	17156_72_DCLK1_DCAK1.txt.gz
17155	VPS28	VPS28_protein_homolog	17155_1_VPS28_VPS28_protein_homolog.txt.gz
17154	PTGES3	TEBP	17154_2_PTGES3_TEBP.txt.gz
17153	KIR2DL3	KI2L3	17153_46_KIR2DL3_KI2L3.txt.gz
17152	KIR2DS4	KI2S4	17152_10_KIR2DS4_KI2S4.txt.gz
17151	IRF3	IRF_3	17151_84_IRF3_IRF_3.txt.gz
17150	HSPE1	HSP_10	17150_8_HSPE1_HSP_10.txt.gz
17148	BLVRB	BLVRB	17148_7_BLVRB_BLVRB.txt.gz
17140	PDGFD	PDGFD	17140_57_PDGFD_PDGFD.txt.gz
17138	GSTA1	GST_A1_1	17138_8_GSTA1_GST_A1_1.txt.gz
17137	HBB	Beta_globin	17137_160_HBB_Beta_globin.txt.gz
16932	SULT1E1	SULT_1E	16932_5_SULT1E1_SULT_1E.txt.gz
16926	ALPL	Alkaline_phosphatase__liver	16926_44_ALPL_Alkaline_phosphatase__liver.txt.gz
16923	PFN2	Profilin_II	16923_20_PFN2_Profilin_II.txt.gz
16922	PLXNB3	PLXB3	16922_53_PLXNB3_PLXB3.txt.gz
16919	DBI	ACBP	16919_1_DBI_ACBP.txt.gz
16918	TLR3	TLR3	16918_198_TLR3_TLR3.txt.gz
16916	SLITRK6	SLIK6	16916_19_SLITRK6_SLIK6.txt.gz
16915	SEMA4A	SEM4A	16915_153_SEMA4A_SEM4A.txt.gz
16914	CD14	sCD14	16914_104_CD14_sCD14.txt.gz
16913	RNASET2	RNT2	16913_8_RNASET2_RNT2.txt.gz
16908	OMG	OMGP	16908_5_OMG_OMGP.txt.gz
16907	CADM2	Nectin_like_protein_3	16907_3_CADM2_Nectin_like_protein_3.txt.gz
16902	LAMP1	LAMP1	16902_17_LAMP1_LAMP1.txt.gz
16900	MDGA1	MDGA1	16900_29_MDGA1_MDGA1.txt.gz
16899	OSBPL9	OSBL9	16899_59_OSBPL9_OSBL9.txt.gz
16892	ENPP2	ENPP2	16892_23_ENPP2_ENPP2.txt.gz
16890	ADAMTSL1	ATL1	16890_37_ADAMTSL1_ATL1.txt.gz
16887	PTRH2	PTH2	16887_29_PTRH2_PTH2.txt.gz
16885	MAPRE3	MARE3	16885_49_MAPRE3_MARE3.txt.gz
16883	RAB4A	RAB4A	16883_57_RAB4A_RAB4A.txt.gz
16882	PHPT1	PHP14	16882_27_PHPT1_PHP14.txt.gz
16877	MSRB2	MSRB2	16877_19_MSRB2_MSRB2.txt.gz
16875	MAGOHB	MGN2	16875_13_MAGOHB_MGN2.txt.gz
16872	GSTZ1	MAAI	16872_248_GSTZ1_MAAI.txt.gz
16867	PCTK1	PCTK1	16867_76_PCTK1_PCTK1.txt.gz
16865	TAF15	RBP56	16865_62_TAF15_RBP56.txt.gz
16863	NANP	NANP	16863_47_NANP_NANP.txt.gz
16859	SH3GLB1	SHLB1	16859_100_SH3GLB1_SHLB1.txt.gz
16858	RCN3	RCN3	16858_384_RCN3_RCN3.txt.gz
16857	RAB2A	RAB2A	16857_2_RAB2A_RAB2A.txt.gz
16856	MAPRE2	MARE2	16856_79_MAPRE2_MARE2.txt.gz
16854	LSM4	LSM4	16854_17_LSM4_LSM4.txt.gz
16853	NRK1	NRK1	16853_5_NRK1_NRK1.txt.gz
16852	PDZK1	NHRF3	16852_10_PDZK1_NHRF3.txt.gz
16851	SCO2	SCO2	16851_50_SCO2_SCO2.txt.gz
16850	RGS5	RGS5	16850_5_RGS5_RGS5.txt.gz
16847	RAB3B	RAB3B	16847_39_RAB3B_RAB3B.txt.gz
16845	MPZL1	MPZL1	16845_15_MPZL1_MPZL1.txt.gz
16837	CFLAR	FLIP	16837_20_CFLAR_FLIP.txt.gz
16836	CFHR3	FHR3	16836_1_CFHR3_FHR3.txt.gz
16831	DOK1	DOK1	16831_7_DOK1_DOK1.txt.gz
16828	COL6A1	Collagen_a1_VI_	16828_8_COL6A1_Collagen_a1_VI_.txt.gz
16825	ATXN3	ATX3	16825_20_ATXN3_ATX3.txt.gz
16823	APOL3	APOL3	16823_75_APOL3_APOL3.txt.gz
16818	CDCP1	CDCP1	16818_200_CDCP1_CDCP1.txt.gz
16814	FHL1	SLIM_1	16814_13_FHL1_SLIM_1.txt.gz
16810	GDI1	RhoGDI	16810_3_GDI1_RhoGDI.txt.gz
16809	NME4	NDKM	16809_1_NME4_NDKM.txt.gz
16807	TNNT3	TNNT3	16807_35_TNNT3_TNNT3.txt.gz
16805	PDE5A	PDE5A	16805_5_PDE5A_PDE5A.txt.gz
16803	CALB2	CALB2	16803_4_CALB2_CALB2.txt.gz
16802	OCIAD1	OCAD1	16802_31_OCIAD1_OCAD1.txt.gz
16792	SIGLEC5	Siglec_5	16792_4_SIGLEC5_Siglec_5.txt.gz
16785	DEFA5	HD_5	16785_45_DEFA5_HD_5.txt.gz
16781	ENGASE	ENASE	16781_2_ENGASE_ENASE.txt.gz
16773	SCUBE3	SCUB3	16773_29_SCUBE3_SCUB3.txt.gz
16770	REG1B	REG1B	16770_3_REG1B_REG1B.txt.gz
16769	RAC3	RAC3	16769_20_RAC3_RAC3.txt.gz
16768	JUP	PLAK	16768_3_JUP_PLAK.txt.gz
16765	PPBP	PBP	16765_52_PPBP_PBP.txt.gz
16763	LECT2	LECT2	16763_11_LECT2_LECT2.txt.gz
16760	IL26	IL_26	16760_2_IL26_IL_26.txt.gz
16758	HDGF	HDGF	16758_96_HDGF_HDGF.txt.gz
16756	GDF7	GDF7	16756_30_GDF7_GDF7.txt.gz
16755	GDF3	GDF_3	16755_195_GDF3_GDF_3.txt.gz
16754	CASK	CSKP	16754_40_CASK_CSKP.txt.gz
16753	COL6A2	CO6A2	16753_46_COL6A2_CO6A2.txt.gz
16751	NPPB	BNP	16751_15_NPPB_BNP.txt.gz
16749	GDF10	BMP_3b	16749_79_GDF10_BMP_3b.txt.gz
16748	BMP3	BMP_3	16748_1_BMP3_BMP_3.txt.gz
16746	INHBB	Activin_B	16746_12_INHBB_Activin_B.txt.gz
16621	APOA1BP	AIBP	16621_77_APOA1BP_AIBP.txt.gz
16620	LY75	LY75	16620_26_LY75_LY75.txt.gz
16618	CD69	CD69	16618_7_CD69_CD69.txt.gz
16617	CASP14	Caspase_14	16617_14_CASP14_Caspase_14.txt.gz
16616	ENO3	ENOB	16616_137_ENO3_ENOB.txt.gz
16614	RSPO1	RSPO1	16614_27_RSPO1_RSPO1.txt.gz
16613	CDH17	CAD17	16613_3_CDH17_CAD17.txt.gz
16612	SDC3	SDC3	16612_28_SDC3_SDC3.txt.gz
16610	LRP10	LRP10	16610_13_LRP10_LRP10.txt.gz
16609	KIRREL2	KIRR2	16609_106_KIRREL2_KIRR2.txt.gz
16607	GSN	Gelsolin	16607_78_GSN_Gelsolin.txt.gz
16606	AKR1B1	Aldose_reductase	16606_85_AKR1B1_Aldose_reductase.txt.gz
16605	C1QTNF9	C1T9A	16605_2_C1QTNF9_C1T9A.txt.gz
16599	GPN1	GPN1	16599_38_GPN1_GPN1.txt.gz
16597	GLRX5	GLRX5	16597_11_GLRX5_GLRX5.txt.gz
16596	GLRX3	GLRX3	16596_25_GLRX3_GLRX3.txt.gz
16594	FAIM	FAIM1	16594_44_FAIM_FAIM1.txt.gz
16593	FADD	FADD	16593_3_FADD_FADD.txt.gz
16591	CHIA	CHIA	16591_71_CHIA_CHIA.txt.gz
16588	HSPA5	BiP	16588_10_HSPA5_BiP.txt.gz
16587	CSN2	Beta_casein	16587_1_CSN2_Beta_casein.txt.gz
16585	B3GNT4	B3GN4	16585_16_B3GNT4_B3GN4.txt.gz
16583	NUDT2	AP4A	16583_8_NUDT2_AP4A.txt.gz
16561	A1BG	Alpha_1B_glycoprotein	16561_9_A1BG_Alpha_1B_glycoprotein.txt.gz
16558	MYOC	MYOC	16558_2_MYOC_MYOC.txt.gz
16551	STAT5B	STA5B	16551_14_STAT5B_STA5B.txt.gz
16536	HMGA1	HMGA1	16536_3_HMGA1_HMGA1.txt.gz
16324	TLR1	TLR1	16324_38_TLR1_TLR1.txt.gz
16323	NRXN3	NRX3A	16323_8_NRXN3_NRX3A.txt.gz
16322	PACAP	PACAP	16322_10_PACAP_PACAP.txt.gz
16320	CD320	CD320	16320_139_CD320_CD320.txt.gz
16318	ACVRL1	ALK_1	16318_12_ACVRL1_ALK_1.txt.gz
16317	DSG3	Desmoglein_3	16317_20_DSG3_Desmoglein_3.txt.gz
16315	FLT1	VEGF_sR1	16315_105_FLT1_VEGF_sR1.txt.gz
16312	CDH6	Cadherin_6	16312_45_CDH6_Cadherin_6.txt.gz
16309	DKKL1	Soggy_1	16309_30_DKKL1_Soggy_1.txt.gz
16308	BTLA	BTLA	16308_14_BTLA_BTLA.txt.gz
16307	UNC5D	UNC5H4	16307_22_UNC5D_UNC5H4.txt.gz
16305	CDH11	Cadherin_11	16305_10_CDH11_Cadherin_11.txt.gz
16304	LGR4	LGR4	16304_6_LGR4_LGR4.txt.gz
16302	BPIFA2	SPLC2	16302_11_BPIFA2_SPLC2.txt.gz
16300	TREM2	TREM2	16300_4_TREM2_TREM2.txt.gz
16299	TIGIT	TIGIT	16299_13_TIGIT_TIGIT.txt.gz
16298	PLA2G2D	sPLA_2__IID	16298_84_PLA2G2D_sPLA_2__IID.txt.gz
16297	ROBO4	ROBO4	16297_14_ROBO4_ROBO4.txt.gz
16296	LGR5	LGR5	16296_43_LGR5_LGR5.txt.gz
16293	GHRH	Growth_hormone_releasing_factor	16293_1_GHRH_Growth_hormone_releasing_factor.txt.gz
16292	GIP	GIP	16292_288_GIP_GIP.txt.gz
16288	EPHA4	EPHA4	16288_17_EPHA4_EPHA4.txt.gz
16081	AKR1B10	Aldose_reductase_like	16081_38_AKR1B10_Aldose_reductase_like.txt.gz
16079	TEC	TEC	16079_2_TEC_TEC.txt.gz
16074	GRAP2	GRB2_related_adapter_protein_2	16074_12_GRAP2_GRB2_related_adapter_protein_2.txt.gz
16070	WIF1	WIF_1	16070_7_WIF1_WIF_1.txt.gz
16060	NID2	NID2	16060_99_NID2_NID2.txt.gz
16057	IGF2R	IGF_II_receptor	16057_6_IGF2R_IGF_II_receptor.txt.gz
16055	CFHR5	complement_factor_H_related_5	16055_3_CFHR5_complement_factor_H_related_5.txt.gz
16049	OLR1	OLR1	16049_43_OLR1_OLR1.txt.gz
16043	SHC1	SHC1	16043_30_SHC1_SHC1.txt.gz
16035	FLT4	VEGF_sR3	16035_8_FLT4_VEGF_sR3.txt.gz
16021	CDH8	Cadherin_8	16021_30_CDH8_Cadherin_8.txt.gz
16015	GPT	ALT	16015_19_GPT_ALT.txt.gz
15698	TXLNA	TXLNA	15698_6_TXLNA_TXLNA.txt.gz
15693	PGR	PgR	15693_9_PGR_PgR.txt.gz
15692	NODAL	NODAL	15692_300_NODAL_NODAL.txt.gz
15688	LMAN1	Mannose_binding_lectin	15688_30_LMAN1_Mannose_binding_lectin.txt.gz
15686	INHBC	INHBC	15686_49_INHBC_INHBC.txt.gz
15678	DKK2	DKK2	15678_71_DKK2_DKK2.txt.gz
15675	CEBPB	CEBPB	15675_3_CEBPB_CEBPB.txt.gz
15674	CD79A	CD79A	15674_3_CD79A_CD79A.txt.gz
15670	C1QL2	C1QL2	15670_15_C1QL2_C1QL2.txt.gz
15669	BRAF	BRAF1	15669_7_BRAF_BRAF1.txt.gz
15668	BMP8B	BMP_8	15668_19_BMP8B_BMP_8.txt.gz
15667	BMP4	BMP_4	15667_39_BMP4_BMP_4.txt.gz
15666	BMP2	BMP_2	15666_21_BMP2_BMP_2.txt.gz
15653	COL10A1	COAA1	15653_9_COL10A1_COAA1.txt.gz
15644	BTD	Biotinidase	15644_1_BTD_Biotinidase.txt.gz
15641	TMEFF1	TEFF1	15641_20_TMEFF1_TEFF1.txt.gz
15640	TAGLN	TAGL	15640_54_TAGLN_TAGL.txt.gz
