id,trait,group_name,year,author,consortium,sex,population,unit,nsnp,sample_size,initial_build,category,pmid,sd,note,ncase,ncontrol
prot-5-2641,2876_74,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TOP1,,
prot-5-2642,2877_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,UBE2I,,
prot-5-2643,2878_66,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,YES1,,
prot-5-2644,2879_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SERPINA3,,
prot-5-2645,2888_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C7,,
prot-5-2646,2889_37,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CTF1,,
prot-5-2647,2890_59,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCL28,,
prot-5-2648,2900_53,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCL14,,
prot-5-2649,2906_55,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL4,,
prot-5-2650,2911_27,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MDK,,
prot-5-2651,2913_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCL23,,
prot-5-2652,2925_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SERPINE1,,
prot-5-2653,2939_10,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ARTN,,
prot-5-2654,2942_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CYCS,,
prot-5-2655,2943_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CYP3A4,,
prot-5-2656,2944_66,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NBL1,,
prot-5-2657,2946_52,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CFD,,
prot-5-2658,2948_58,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GHR,,
prot-5-2659,2949_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PLA2G10,,
prot-5-2660,2950_57,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IGFBP4,,
prot-5-2661,2952_75,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IGF1,,
prot-5-2662,2960_66,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CFP,,
prot-5-2663,2961_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PROC,,
prot-5-2664,2962_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PTHLH,,
prot-5-2665,2966_65,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CLEC11A,,
prot-5-2666,2967_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,VCAM1,,
prot-5-2667,2968_61,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNFSF15,,
prot-5-2668,2970_60,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,AREG,,
prot-5-2669,2972_57,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BMP7,,
prot-5-2670,2973_15,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD36,,
prot-5-2671,2974_61,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CNTN1,,
prot-5-2672,2975_19,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CTGF,,
prot-5-2673,2976_58,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DSG1,,
prot-5-2674,2977_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EDAR,,
prot-5-2675,2979_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CXCL5,,
prot-5-2676,2982_82,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LGALS4,,
prot-5-2677,2985_35,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CXCL1,,
prot-5-2678,2987_37,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HIST1H1C,,
prot-5-2679,2991_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL1R1,,
prot-5-2680,2992_59,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL17RA,,
prot-5-2681,2993_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL18RAP,,
prot-5-2682,2994_71,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL1RL2,,
prot-5-2683,2997_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,JAM2,,
prot-5-2684,2998_53,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,JAM3,,
prot-5-2685,2999_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LSAMP,,
prot-5-2686,3000_66,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MBL2,,
prot-5-2687,3003_29,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NCR3,,
prot-5-2688,3004_67,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PDCD1LG2,,
prot-5-2689,3005_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PTPN1,,
prot-5-2690,3007_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SIGLEC9,,
prot-5-2691,3009_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TGFBR3,,
prot-5-2692,3010_53,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TSLP,,
prot-5-2693,3022_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CTLA4,,
prot-5-2694,3024_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SERPINF2,,
prot-5-2695,3025_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FGF2,,
prot-5-2696,3026_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CAST,,
prot-5-2697,3028_36,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCL23,,
prot-5-2698,3029_52,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD209,,
prot-5-2699,3030_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CLEC4M,,
prot-5-2700,3033_57,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LGALS2,,
prot-5-2701,3034_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GFAP,,
prot-5-2702,3035_80,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL19,,
prot-5-2703,3037_62,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL1B,,
prot-5-2704,3038_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CXCL11,,
prot-5-2705,3040_59,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCL3,,
prot-5-2706,3041_55,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MRC2,,
prot-5-2707,3042_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MB,,
prot-5-2708,3043_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SPARC,,
prot-5-2709,3044_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCL18,,
prot-5-2710,3045_72,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PTN,,
prot-5-2711,3046_31,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RETN,,
prot-5-2712,3049_61,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PRSS1,,
prot-5-2713,3050_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,VWF,,
prot-5-2714,3052_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FASLG,,
prot-5-2715,3054_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HP,,
prot-5-2716,3055_54,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL4R,,
prot-5-2717,3057_55,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,WISP1,,
prot-5-2718,3059_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNFSF13B,,
prot-5-2719,3060_43,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C9,,
prot-5-2720,3065_65,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FGF5,,
prot-5-2721,3066_12,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LGALS3,,
prot-5-2722,3067_67,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GDF9,,
prot-5-2723,3070_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL2,,
prot-5-2724,3072_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL13,,
prot-5-2725,3073_51,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL18BP,,
prot-5-2726,3074_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LBP,,
prot-5-2727,3077_66,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,F10,,
prot-5-2728,3078_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PGF,,
prot-5-2729,3079_62,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RARRES2,,
prot-5-2730,3081_70,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ULBP1,,
prot-5-2731,3082_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ULBP2,,
prot-5-2732,3083_71,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EDA2R,,
prot-5-2733,3091_70,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,AURKA,,
prot-5-2734,3115_64,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MAPK1,,
prot-5-2735,3122_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DIABLO,,
prot-5-2736,3132_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,VEGFC,,
prot-5-2737,3143_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD4,,
prot-5-2738,3151_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL2RA,,
prot-5-2739,3152_57,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNFRSF1B,,
prot-5-2740,3166_92,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD33,,
prot-5-2741,3168_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ADAMTS5,,
prot-5-2742,3169_70,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IDUA,,
prot-5-2743,3170_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,METAP2,,
prot-5-2744,3171_57,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,APP,,
prot-5-2745,3172_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ARSB,,
prot-5-2746,3173_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NAAA,,
prot-5-2747,3174_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ADAMTS1,,
prot-5-2748,3175_51,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ADAMTS13,,
prot-5-2749,3178_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CTSC,,
prot-5-2750,3179_51,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CTSA,,
prot-5-2751,3181_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CTSS,,
prot-5-2752,3182_38,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ENTPD1,,
prot-5-2753,3184_25,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,F7,,
prot-5-2754,3186_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C2,,
prot-5-2755,3187_52,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CRISP3,,
prot-5-2756,3189_61,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TMPRSS15,,
prot-5-2757,3191_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,WFIKKN1,,
prot-5-2758,3192_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CNDP2,,
prot-5-2759,3194_36,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GP6,,
prot-5-2760,3195_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GNLY,,
prot-5-2761,3196_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HAPLN1,,
prot-5-2762,3197_70,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IDE,,
prot-5-2763,3198_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IDS,,
prot-5-2764,3199_54,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KLK12,,
prot-5-2765,3201_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KLK5,,
prot-5-2766,3202_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KREMEN2,,
prot-5-2767,3204_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LTA4H,,
prot-5-2768,3206_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LYVE1,,
prot-5-2769,3209_69,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MEPE,,
prot-5-2770,3210_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,METAP1,,
prot-5-2771,3212_30,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ASAH2,,
prot-5-2772,3213_65,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NID1,,
prot-5-2773,3216_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PIGR,,
prot-5-2774,3220_40,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RET,,
prot-5-2775,3221_54,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SFRP1,,
prot-5-2776,3222_11,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SEMA3A,,
prot-5-2777,3232_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ACP5,,
prot-5-2778,3234_23,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCDC80,,
prot-5-2779,3235_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,WFIKKN2,,
prot-5-2780,3280_49,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ACAN,,
prot-5-2781,3283_21,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TGFBI,,
prot-5-2782,3284_75,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BGN,,
prot-5-2783,3285_23,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C1R,,
prot-5-2784,3290_50,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD109,,
prot-5-2785,3291_30,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FCER2,,
prot-5-2786,3292_75,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD48,,
prot-5-2787,3293_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD5L,,
prot-5-2788,3294_55,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CFC1,,
prot-5-2789,3296_92,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CNTN2,,
prot-5-2790,3298_52,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CNTN4,,
prot-5-2791,3299_29,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CNTN5,,
prot-5-2792,3302_58,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CST7,,
prot-5-2793,3305_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DLL4,,
prot-5-2794,3309_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FCGR2A,,
